pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,few,Q4,What books have Rudyard Kipling written?,"The Jungle Book, Wee Willie Winkie and Other Child Stories, The Second Jungle Book, Under the Deodars, Plain Tales from the Hills, Kim (novel), The Phantom 'Rickshaw and other Eerie Tales, The Story of the Gadsbys"
P1,author,19810,few,Q4,What books have Terry Goodkind written?,"Wizard's First Rule, Severed Souls, Naked Empire, Debt of Bones, The Omen Machine, Phantom (Sword of Truth), Stone of Tears, The First Confessor: The Legend of Magda Searus, Temple of the Winds, The Pillars of Creation, Chainfire, The Law of Nines, Soul of the Fire, Faith of the Fallen, Confessor (novel), The Third Kingdom, Blood of the Fold, Warheart"
P1,author,19810,few,Q4,What books have Colin Bateman written?,"Shooting Sean, Nine Inches, Titanic 2020, SOS Adventures, Belfast Confidential, Titanic 2020: Cannibal City, Of Wee Sweetie Mice and Men, Cycle of Violence, Turbulent Priests, The Horse with My Name, Murphy's Revenge, Eddie & the Gang with No Name, Divorcing Jack (novel), Reservoir Pups, Bring Me the Head of Oliver Plunkett, Driving Big Davie, Murphy's Law (novel)"
P1,author,19810,few,Q4,What books have J. M. Barrie written?,"Peter Pan in Kensington Gardens, Peter and Wendy  Peter and Wendy  1, The Little White Bird"
P1,author,19810,few,Q4,What books have Sue Townsend written?,"Rebuilding Coventry, Adrian Mole: The Prostrate Years, Adrian Mole: The Cappuccino Years, The Growing Pains of Adrian Mole, The Queen and I (novel), The Secret Diary of Adrian Mole, Aged 13¾, Adrian Mole and the Weapons of Mass Destruction, Adrian Mole: From Minor to Major, Adrian Mole: The Wilderness Years, Number Ten (novel), The True Confessions of Adrian Albert Mole"
P1,author,19810,few,Q4,What books have Dave Eggers written?,"A Heartbreaking Work of Staggering Genius, Your Fathers, Where Are They? And the Prophets, Do They Live Forever?, You Shall Know Our Velocity, What Is the What, The Circle (Eggers novel), How We Are Hungry, Zeitoun (book), A Hologram for the King"
P1,author,19810,few,Q4,What books have Richard Price (writer) written?,"Bloodbrothers (Richard Price novel), The Whites (novel), The Wanderers (Richard Price novel), Samaritan (Price novel), Clockers (novel), Freedomland (novel), Lush Life (novel), Ladies' Man (novel), The Breaks (novel)"
P1,author,19810,few,Q4,What books have Rob Thomas (writer) written?,"Rats Saw God, Green Thumb"
P1,author,19810,few,Q4,What books have Robert Rankin written?,"The Garden of Unearthly Delights, A Dog Called Demolition, The Witches of Chiswick, The Toyminator, Waiting for Godalming, Raiders of the Lost Car Park, The Brightonomicon, The Antipope, Nostradamus Ate My Hamster, The Most Amazing Man Who Ever Lived, Knees Up Mother Earth, The Hollow Chocolate Bunnies of the Apocalypse, Apocalypso (novel), The Dance of the Voodoo Handbag, The Book of Ultimate Truths, Sex and Drugs and Sausage Rolls"
P1,author,19810,few,Q4,What books have Anthony Horowitz written?,"The Devil and His Boy, Trigger Mortis, The House of Silk, Return to Groosham Grange, Public Enemy Number Two, Stormbreaker, Evil Star (novel), Raven's Gate, Horowitz Horror, Snakehead (novel), Ark Angel, Eagle Strike, The Falcon's Malteser, Nightrise, Point Blanc, Necropolis (Horowitz novel), Russian Roulette (novel), Skeleton Key (novel), Scorpia (novel), Moriarty (novel), Oblivion (Power of Five)"
P1,author,19810,few,Q4,What books have Graham Greene written?,"In Search of a Character: Two African Journals, Stamboul Train, The Captain and the Enemy, A Sense of Reality (short stories), The Man Within, The Quiet American, It's a Battlefield, Monsignor Quixote, A Gun for Sale, The Comedians (novel), Ways of Escape, May We Borrow Your Husband?, Doctor Fischer of Geneva, The Confidential Agent, The Honorary Consul, The Lawless Roads, Our Man in Havana, A Burnt-Out Case, The Human Factor, The Tenth Man (novel), The Power and the Glory, The End of the Affair, A Sort of Life, The Heart of the Matter, Travels with My Aunt"
P1,author,19810,few,Q4,What books have Gustave Flaubert written?,"Madame Bovary, Sentimental Education, The Temptation of Saint Anthony (Flaubert), Bouvard et Pécuchet"
P1,author,19810,few,Q4,What books have Paul Stewart (writer) written?,"Freeglader, The Last of the Sky Pirates, The Stone Pilot, The Curse of the Gloamglozer, The Immortals (The Edge Chronicles), Corby Flood, The Nameless One (The Edge Chronicles), Clash of the Sky Galleons, Vox (The Edge Chronicles), The Winter Knights, The Lost Barkscrolls, Midnight Over Sanctaphrax, Hugo Pepper, Stormchaser (novel), Beyond the Deepwoods, Fergus Crane, The Edge Chronicles"
P1,author,19810,few,Q4,What books have Virginia Woolf written?,"Roger Fry: A Biography, Orlando: A Biography, The Voyage Out, A Haunted House and Other Short Stories, Night and Day (Woolf novel), Moments of Being, Jacob's Room, Monday or Tuesday, To the Lighthouse, The Years, The Waves, Flush: A Biography, Between the Acts, Three Guineas, Mrs Dalloway"
P1,author,19810,few,Q4,What books have J. K. Rowling written?,"The Casual Vacancy, The Silkworm, The Cuckoo's Calling, Career of Evil"
P1,author,19810,few,Q4,What books have Patricia Highsmith written?,"Deep Water (Highsmith novel), Ripley Under Ground, Ripley's Game, This Sweet Sickness, The Two Faces of January, The Blunderer, The Cry of the Owl, The Price of Salt, The Talented Mr. Ripley, Ripley Under Water, A Game for the Living, A Dog's Ransom, A Suspension of Mercy, The Boy Who Followed Ripley"
P1,author,19810,few,Q4,What books have Hermann Hesse written?,"Siddhartha (novel), Demian, Steppenwolf (novel), Peter Camenzind, Knulp, Beneath the Wheel, The Complete Fairy Tales of Hermann Hesse, Journey to the East, Narcissus and Goldmund, Gertrud (novel), My Belief: Essays on Life and Art, Kinderseele, Poems (Hesse), Klingsor's Last Summer, Rosshalde, Strange News from Another Star, The Glass Bead Game"
P1,author,19810,few,Q4,What books have Thomas Hardy written?,"Jude the Obscure, A Pair of Blue Eyes, Far from the Madding Crowd, Under the Greenwood Tree, The Return of the Native, Two on a Tower, The Mayor of Casterbridge, Tess of the d'Urbervilles, The Woodlanders, Desperate Remedies"
P1,author,19810,few,Q4,What books have Alexandre Dumas written?,"Georges (novel), The New Troy, La Sanfelice, The Black Tulip, La Reine Margot (novel), The Three Musketeers, The Vicomte of Bragelonne: Ten Years Later, The Corsican Brothers, The Wolf Leader, The Queen's Necklace, Twenty Years After, The Count of Monte Cristo, Le Chevalier de Maison-Rouge"
P1,author,19810,few,Q4,What books have August Derleth written?,"The Time of Infinity, Portals of Tomorrow, The Unquiet Grave (anthology), Harrigan's File, Colonel Markesan and Less Pleasant People, The Sleeping and the Dead, In Lovecraft's Shadow, The Reminiscences of Solar Pons, Strange Ports of Call, Dark Mind, Dark Heart, The Other Side of the Moon (anthology), Travellers by Night, The Watchers Out of Time and Others, Someone in the Dark, The Dragnet Solar Pons et al., Worlds of Tomorrow, Sleep No More (anthology), Some Notes on H. P. Lovecraft, Time to Come, The Milwaukee Road: Its First Hundred Years, The Casebook of Solar Pons, Thirty Years of Arkham House, 1939–69, Dark Things, Lonesome Places, In Re: Sherlock Holmes, Three Problems for Solar Pons, The Chronicles of Solar Pons, Mr. George and Other Odd Persons, Beachheads in Space, Dark of the Moon: Poems of Fantasy and the Macabre, The Night Side, The Outer Reaches, New Worlds for Old (Derleth), The Original Text Solar Pons Omnibus Edition, Beyond Time and Space, New Horizons (book), From Other Worlds, Something Near, Fire and Sleet and Candlelight, The Lurker at the Threshold, 100 Books by August Derleth, Over the Edge (anthology), The Adventure of the Unique Dickensians, The Final Adventures of Solar Pons, Night's Yawning Peal: A Ghostly Company, When Evil Wakes, Who Knocks?, The Arkham Collector: Volume I, The Trail of Cthulhu, A Praed Street Dossier, The Survivor and Others, Far Boundaries, Not Long for this World, The Solar Pons Omnibus, Dwellers in Darkness, Wisconsin Murders, The Memoirs of Solar Pons, The Return of Solar Pons, Mr. Fairlie's Final Journey, The Mask of Cthulhu"
P1,author,19810,few,Q4,What books have Matthew Reilly written?,"Hover Car Racer, Ice Station, Seven Ancient Wonders, The Five Greatest Warriors, Scarecrow and the Army of Thieves, Hell Island, Area 7 (novel), The Tournament (Reilly novel), The Six Sacred Stones, Temple (novel), Contest (novel), The Great Zoo of China, Scarecrow (novel)"
P1,author,19810,few,Q4,What books have MaryJanice Davidson written?,"The Royal Treatment (novel), Undead and Unemployed, Undead and Unpopular, Derik's Bane, Undead and Unwed, Undead and Unfinished, Dead and Loving It, Sleeping with the Fishes, The Royal Pain, Undead and Unworthy, Undead and Unwelcome, The Royal Mess, Undead and Unappreciated, Demon's Delight, Jennifer Scales and the Messenger of Light, Undead and Undermined, Swimming Without a Net, Jennifer Scales and the Ancient Furnace, Undead and Unreturnable, Undead and Uneasy"
P1,author,19810,few,Q4,What books have Carl Hiaasen written?,"Strip Tease (novel), Flush (novel), Bad Monkey (novel), Native Tongue (Carl Hiaasen novel), Star Island (novel), Skinny Dip (novel), Stormy Weather (novel), Kick Ass (book), Double Whammy (novel), Hoot (novel), Basket Case (novel), Nature Girl (novel), Scat (novel), Skin Tight (novel), Tourist Season (novel), Sick Puppy, Lucky You (novel), Team Rodent, Naked Came the Manatee, Skink - No Surrender, Chomp (novel)"
P1,author,19810,few,Q4,What books have Ayn Rand written?,"Letters of Ayn Rand, The New Left: The Anti-Industrial Revolution, Introduction to Objectivist Epistemology, Journals of Ayn Rand, Ideal (novel), The Fountainhead, Atlas Shrugged, Capitalism: The Unknown Ideal, The Art of Fiction: A Guide for Writers and Readers, Anthem (novella), The Early Ayn Rand, We the Living, For the New Intellectual, Philosophy: Who Needs It, The Virtue of Selfishness, The Romantic Manifesto"
P1,author,19810,few,Q4,What books have Robert Lowell written?,"For the Union Dead, The Mills of The Kavanaughs, Land of Unlikeness, The Old Glory, Lord Weary's Castle, Life Studies"
P1,author,19810,few,Q4,What books have David G. Hartwell written?,"Year's Best SF 4, Year's Best SF (Book 1), Year's Best SF 14, Year's Best SF 2, Year's Best SF 5, Year's Best SF 7, Year's Best SF 9, Year's Best SF 11, Year's Best SF 13, Year's Best SF 15, Year's Best SF 3, The Ascent of Wonder: The Evolution of Hard SF, Year's Best SF 8, Year's Best SF 6, Year's Best SF 10, Year's Best SF 12"
P1,author,19810,few,Q4,What books have Stephen R. Donaldson written?,"Daughter of Regals, The Power that Preserves, Mordant's Need, Chaos and Order, Forbidden Knowledge, White Gold Wielder, The Wounded Land, This Day All Gods Die, The Last Dark, Against All Things Ending, The Illearth War, Lord Foul's Bane, The One Tree, Fatal Revenant, A Dark and Hungry God Arises, The Runes of the Earth, The Real Story"
P1,author,19810,few,Q4,What books have Robert Ludlum written?,"The Bourne Ultimatum, The Osterman Weekend, The Bancroft Strategy, The Icarus Agenda, The Gemini Contenders, The Bourne Objective, The Apocalypse Watch, The Prometheus Deception, The Bourne Imperative, The Chancellor Manuscript, The Scarlatti Inheritance, The Matarese Countdown, The Road to Omaha, The Bourne Identity (novel), The Matarese Circle, The Bourne Dominion, The Tristan Betrayal, The Ambler Warning, The Scorpio Illusion, The Bourne Legacy (novel), Trevayne, The Bourne Deception, The Bourne Retribution, The Road to Gandolfo, The Bourne Betrayal, The Rhinemann Exchange, The Sigma Protocol, The Aquitaine Progression, The Bourne Supremacy, The Holcroft Covenant, The Parsifal Mosaic, The Matlock Paper, The Cry of the Halidon, The Bourne Sanction, The Janson Directive"
P1,author,19810,few,Q4,What books have Douglas Coupland written?,"Worst. Person. Ever., JPod, Eleanor Rigby (novel), All Families Are Psychotic, Shampoo Planet, Generation X: Tales for an Accelerated Culture, Extraordinary Canadians: Marshall McLuhan, Hey Nostradamus!, Miss Wyoming (novel), Polaroids from the Dead, Microserfs, Generation A, Player One, City of Glass (Coupland book), Terry (book), Life After God, Girlfriend in a Coma (novel), The Gum Thief"
P1,author,19810,few,Q4,What books have Nick Hornby written?,"A Long Way Down, High Fidelity (novel), Juliet, Naked, About a Boy (novel), Songbook (Nick Hornby book), Slam (novel), Click (novel), How to Be Good, Fever Pitch, Funny Girl (novel), The Polysyllabic Spree, Shakespeare Wrote for Money, Housekeeping vs. The Dirt"
P1,author,19810,few,Q4,What books have Troy Denning written?,"Apocalypse (Star Wars novel), Abyss (Star Wars novel), Waterdeep (novel), The Joiner King, The Swarm War, Tempest (novel), Tatooine Ghost, Invincible (Star Wars novel), Dungeons & Dragons Basic Set, The Siege (Forgotten Realms novel), A Forest Apart, Star by Star, The Parched Sea, Dragonwall, Inferno (Star Wars novel), The Unseen Queen, Recovery (novel)"
P1,author,19810,few,Q4,What books have Ford Madox Ford written?,"Last Post (novel), The Inheritors (Joseph Conrad and Ford Madox Ford), Some Do Not ..., The Good Soldier, A Man Could Stand Up —, The Fifth Queen, No More Parades (novel), Ladies Whose Bright Eyes, Parade's End"
P1,author,19810,few,Q4,What books have Dashiell Hammett written?,"The Gutting of Couffignal, The Maltese Falcon (novel), Red Harvest, The Glass Key, The Thin Man, The Dain Curse"
P1,author,19810,few,Q4,What books have Kevin J. Anderson written?,"Mentats of Dune, The Winds of Dune, Dune: The Battle of Corrin, Dune: House Atreides, Dune: The Machine Crusade, The League of Extraordinary Gentlemen (novel), Assemblers of Infinity, Hunters of Dune, Dark Apprentice, Champions of the Force, Sisterhood of Dune, Sandworms of Dune, Dune: House Corrino, Tales from Jabba's Palace, Dune: The Butlerian Jihad, Enemies & Allies, The Road to Dune, Paul of Dune, Captain Nemo: The Fantastic History of a Dark Genius, Tales of the Bounty Hunters, The Saga of Seven Suns, The Saga of Shadows, Dune: House Harkonnen, Navigators of Dune, Darksaber, Jedi Search, Hellhole (novel)"
P1,author,19810,few,Q4,What books have Janny Wurts written?,"Traitor's Knot, Servant of the Empire, Ships of Merior, Fugitive Prince, Song of the Mysteries, Master of Whitestorm, Curse of the Mistwraith, Initiate's Trial, Mistress of the Empire, Peril's Gate, Stormed Fortress, Daughter of the Empire, Warhost of Vastmark, Grand Conspiracy"
P1,author,19810,few,Q4,What books have Dave Stone written?,"Deathmasques, The Mary-Sue Extrusion, Ship of Fools (Stone novel), Return to the Fractured Planet, Citadel of Dreams, Psykogeddon, Oblivion (Stone novel), Sky Pirates!, Death and Diplomacy, The Infernal Nexus, The Two Jasons, The Slow Empire, The Medusa Seed, Wetworks (Judge Dredd novel), Heart of TARDIS, Burning Heart (novel)"
P1,author,19810,few,Q4,What books have China Miéville written?,"Looking for Jake, Railsea, The Scar, Iron Council, The City & the City, The Tain (novella), Un Lun Dun, Kraken (novel), Three Moments of an Explosion: Stories, Perdido Street Station, Embassytown, King Rat (Miéville novel)"
P1,author,19810,few,Q4,What books have Philip Reeve written?,"Mortal Engines, Here Lies Arthur, Predator Cities, Traction City (novella), A Web of Air, Infernal Devices (Philip Reeve novel), Predator's Gold, A Darkling Plain, Starcross (novel), Mothstorm, Larklight, Fever Crumb Series, Fever Crumb, Scrivener's Moon"
P1,author,19810,few,Q4,What books have Paul Auster written?,"The Brooklyn Follies, Man in the Dark (novel), Winter Journal, Here and Now: Letters, 2008-2011, Oracle Night, Travels in the Scriptorium, Moon Palace, Sunset Park (novel), The New York Trilogy, Timbuktu (novella), Report from the Interior, The Music of Chance, Leviathan (Auster novel), The Book of Illusions, The Invention of Solitude, In the Country of Last Things, Mr. Vertigo, Invisible (Auster novel)"
P1,author,19810,few,Q4,What books have Donald James written?,"The Saint and the People Importers, Send for the Saint"
P1,author,19810,few,Q4,What books have David Mamet written?,"Three Uses of the Knife, On Directing Film"
P1,author,19810,few,Q4,What books have Robert Muchamore written?,"Lone Wolf (Muchamore novel), Class A (novel), Dark Sun (novel), The Killing (novel), The Fall (Muchamore novel), Shadow Wave, Guardian Angel (novel), Divine Madness (novel), The Sleepwalker (novel), Mad Dogs, People's Republic (novel), The Recruit (novel), Brigands M.C., Man vs Beast, Maximum Security (novel), Black Friday (Muchamore novel), The General (Muchamore novel)"
P1,author,19810,few,Q4,What books have Jin Yong written?,"Demi-Gods and Semi-Devils, The Book and the Sword, Sword Stained with Royal Blood, Ode to Gallantry, Fox Volant of the Snowy Mountain, The Young Flying Fox, The Deer and the Cauldron, The Heaven Sword and Dragon Saber, A Deadly Secret, The Smiling, Proud Wanderer, The Return of the Condor Heroes, The Legend of the Condor Heroes"
P1,author,19810,few,Q4,What books have Jerry B. Jenkins written?,"The Rapture (novel), Armageddon (novel), The Rising (LaHaye novel), The Remnant (novel), Nicolae (novel), Apollyon (novel), The Mark (novel), The Regime (novel), Desecration (novel), Facing the Future, The Underground (Left Behind: The Kids), The Indwelling, Soul Harvest, The Vanishings, Left Behind (novel), Nicolae High, Tribulation Force, Kingdom Come (LaHaye novel), Assassins (LaHaye novel), Glorious Appearing"
P1,author,19810,few,Q4,What books have Caroline Lawrence written?,"The Secrets of Vesuvius, The Assassins of Rome, The Enemies of Jupiter, The Dolphins of Laurentum, The Scribes from Alexandria, The Beggar of Volubilis, The Gladiators from Capua, The Prophet from Ephesus, The Slave-girl from Jerusalem, The Fugitive from Corinth, The Twelve Tasks of Flavia Gemina, The Colossus of Rhodes (novel), The Man from Pomegranate Street, The Pirates of Pompeii, The Code of Romulus, The Thieves of Ostia, The Sirens of Surrentum, The Charioteer of Delphi, Trimalchio's Feast and other mini-mysteries"
P1,author,19810,few,Q4,What books have Colin Dexter written?,"The Remorseful Day, Last Bus to Woodstock, The Daughters of Cain, The Wench Is Dead, Service of All the Dead, The Way Through the Woods, The Dead of Jericho, The Silent World of Nicholas Quinn, The Riddle of the Third Mile, Death Is Now My Neighbour, The Secret of Annexe 3, The Jewel That Was Ours, Last Seen Wearing (Dexter novel)"
P1,author,19810,few,Q4,What books have George Orwell written?,"Homage to Catalonia, Coming Up for Air, Burmese Days, A Clergyman's Daughter, Inside the Whale and Other Essays, Animal Farm, Keep the Aspidistra Flying, The Road to Wigan Pier, Nineteen Eighty-Four, Decline of the English Murder, Down and Out in Paris and London"
P1,author,19810,few,Q4,What books have Desmond Bagley written?,"The Golden Keel, Windfall (novel), The Enemy (Bagley novel), The Vivero Letter (novel), Juggernaut (novel), Running Blind (Desmond Bagley novel), Night of Error, The Freedom Trap, The Spoilers (Bagley novel), Bahama Crisis, The Snow Tiger, Wyatt's Hurricane, High Citadel, Flyaway (novel), The Tightrope Men, Landslide (novel)"
P1,author,19810,few,Q4,What books have Anthony Burgess written?,"Tremor of Intent: An Eschatological Spy Novel, Man of Nazareth, Beard's Roman Women, Oberon Old and New, A Mouthful of Air, Language Made Plain, 1985 (Anthony Burgess novel), Abba Abba, One Hand Clapping (novel), The Kingdom of the Wicked, Devil of a State, The Enemy in the Blanket, You've Had Your Time, Rencontre au Sommet, Enderby Outside, Earthly Powers, A Dead Man in Deptford, Time for a Tiger, Beds in the East, Enderby's Dark Lady, or No End to Enderby, M/F, The Clockwork Testament, or Enderby's End, One Man's Chorus: The Uncollected Writings, The Right to an Answer, Any Old Iron (novel), Inside Mr. Enderby, The Wanting Seed, The Doctor Is Sick, A Clockwork Orange, A Vision of Battlements"
P1,author,19810,few,Q4,What books have Charles Stross written?,"Accelerando, The Family Trade, The Rhesus Chart, Halting State, Missile Gap, The Fuller Memorandum, Rule 34 (novel), The Atrocity Archives, Iron Sunrise, Saturn's Children (novel), The Apocalypse Codex, Toast: And Other Rusted Futures, Neptune's Brood, The Clan Corporate, Glasshouse (novel), Wireless: The Essential Charles Stross, The Jennifer Morgue, The Hidden Family, Singularity Sky"
P1,author,19810,few,Q4,What books have David Foster Wallace written?,"Signifying Rappers, The Broom of the System, Everything and More (book), Girl with Curious Hair, The Pale King, Consider the Lobster, Both Flesh and Not, Oblivion: Stories, Infinite Jest, Brief Interviews with Hideous Men, This Is Water, A Supposedly Fun Thing I'll Never Do Again"
P1,author,19810,few,Q4,What books have Jay Williams (author) written?,"Danny Dunn, Time Traveler, Danny Dunn Scientific Detective, Danny Dunn and the Universal Glue, Danny Dunn and the Homework Machine, Danny Dunn and the Automatic House, Danny Dunn and the Heat Ray, Danny Dunn and the Fossil Cave, Danny Dunn and the Smallifying Machine, Danny Dunn and the Voice from Space, Danny Dunn and the Swamp Monster, Danny Dunn, Invisible Boy, Danny Dunn on the Ocean Floor, Danny Dunn and the Anti-Gravity Paint, Danny Dunn and the Weather Machine, Danny Dunn on a Desert Island"
P1,author,19810,few,Q4,What books have Poul Anderson written?,"A Midsummer Tempest, Hoka! Hoka! Hoka!, Orbit Unlimited, Hoka!, Inconstant Star, Call Me Joe, Question and Answer (novel), Hrolf Kraki's Saga, There Will Be Time, The Many Worlds of Poul Anderson, Hokas Pokas!, Orion Shall Rise, The People of the Wind, The Merman's Children, The Star Fox, The High Crusade, Starfarers (Poul Anderson novel), The Dark Between the Stars (collection), Tau Zero, Brain Wave, Conan the Rebel, Three Hearts and Three Lions, The Corridors of Time, After Doomsday, The Broken Sword, Winners (collection), The Enemy Stars, Isaac's Universe, Time and Stars, The Boat of a Million Years, Fire Time, Operation Luna, The Best of Poul Anderson, Operation Chaos (novel), Earthman's Burden"
P1,author,19810,few,Q4,What books have Hugh Walters (author) written?,"Spaceship to Saturn, Nearly Neptune, First Contact?, The Domes of Pico, Tony Hale, Space Detective, Terror by Satellite, Moon Base One, Operation Columbus, Expedition Venus, Murder on Mars, The Blue Aura, Destination Mars, Journey to Jupiter, The Mohole Mystery, Passage to Pluto, Mission to Mercury, Blast Off at Woomera"
P1,author,19810,few,Q4,What books have Tim LaHaye written?,"The Act of Marriage, The Rapture (novel), Armageddon (novel), The Rising (LaHaye novel), The Remnant (novel), Nicolae (novel), Apollyon (novel), The Mark (novel), The Regime (novel), Desecration (novel), Facing the Future, The Underground (Left Behind: The Kids), The Indwelling, Soul Harvest, The Vanishings, Left Behind (novel), Nicolae High, Tribulation Force, Kingdom Come (LaHaye novel), Mind Siege, Assassins (LaHaye novel), Glorious Appearing"
P1,author,19810,few,Q4,What books have Eric Flint written?,"Torch of Freedom, 1812: The Rivers of War, 1634: The Ram Rebellion, Ring of Fire II, The Service of the Sword, 1635: The Papal Stakes, 1636: Commander Cantrell in the West Indies, The Grantville Gazettes, Grantville Gazette III, 1635: The Cannon Law, Ring of Fire (anthology), 1635: The Eastern Front, 1634: The Baltic War, Ring of Fire III, Changer of Worlds, 1632 (novel), 1634: The Bavarian Crisis, 1634: The Galileo Affair, Grantville Gazette II, 1636: The Devil's Opera, The Grantville Gazette, Worlds, 1824: The Arkansas War, 1636: The Saxon Uprising, 1635: The Dreeson Incident"
P1,author,19810,few,Q4,What books have P. D. James written?,"Unnatural Causes, The Lighthouse (James novel), Death in Holy Orders, The Private Patient, A Certain Justice, A Mind to Murder, The Black Tower, The Children of Men, Original Sin (James novel), A Taste for Death (James novel), An Unsuitable Job for a Woman, Cover Her Face, The Skull Beneath the Skin, Death Comes to Pemberley, Shroud for a Nightingale, The Murder Room, Devices and Desires, Death of an Expert Witness"
P1,author,19810,few,Q4,What books have Diana Wynne Jones written?,"The Homeward Bounders, The Time of the Ghost, The Spellcoats, Dogsbody (novel), Eight Days of Luke, The Pinhoe Egg, Cart and Cwidder, Hexwood, A Tale of Time City, Dark Lord of Derkholm, The Merlin Conspiracy, Power of Three (novel), Deep Secret, Castle in the Air (novel), The Tough Guide To Fantasyland, House of Many Ways, The Game (Jones novel), Conrad's Fate, Enchanted Glass, The Magicians of Caprona, Charmed Life (novel), Witch Week, Archer's Goon, The Ogre Downstairs, Mixed Magics, Howl's Moving Castle, Year of the Griffin, Fire and Hemlock, The Lives of Christopher Chant, The Crown of Dalemark, Drowned Ammet"
P1,author,19810,few,Q4,What books have John Jakes written?,"The Mark of the Demons, When the Idols Walked, North and South (trilogy), The Seekers (novel), The Warriors (Jakes novel), Witch of the Four Winds, Brak the Barbarian, The Bastard (novel), The Lawless (novel), The Americans (novel), The Furies (novel), The Titans (novel), The Rebels (Jakes novel), The Fortunes of Brak, Mention My Name in Atlantis"
P1,author,19810,few,Q4,What books have Glen Cook written?,"Petty Pewter Gods, The Black Company (novel), Dreams of Steel, Angry Lead Skies, Sweet Silver Blues, She Is the Darkness, Soldiers Live, Gilded Latten Bones, Shadows Linger, The White Rose (Cook novel), Old Tin Sorrows, Deadly Quicksilver Lies, Water Sleeps, Bleak Seasons, Bitter Gold Hearts, The Silver Spike, Red Iron Nights, Cruel Zinc Melodies, Dread Brass Shadows, Whispering Nickel Idols, Shadow Games (novel), Cold Copper Tears, Faded Steel Heat"
P1,author,19810,few,Q4,What books have Peter Robinson (novelist) written?,"Strange Affair (novel), The Summer That Never Was, Caedmon's Song, Innocent Graves, A Necessary End, A Dedicated Man, Past Reason Hated, Watching The Dark (novel), Dead Right, Dry Bones That Dream, Wednesday's Child (novel), All the Colours of Darkness, In a Dry Season, Bad Boy (novel), Cold is the Grave, Piece of My Heart (novel), Friend of the Devil (novel), Playing with Fire (novel), Gallows View, Aftermath (Peter Robinson novel), The Hanging Valley"
P1,author,19810,few,Q4,What books have Henryk Sienkiewicz written?,"With Fire and Sword, Quo Vadis (novel), Fire in the Steppe, On the Field of Glory, Without Dogma, In Desert and Wilderness, The Knights of the Cross, The Deluge (novel)"
P1,author,19810,few,Q4,What books have Richard Brautigan written?,"The Pill Versus the Springhill Mine Disaster, All Watched Over by Machines of Loving Grace, The Abortion: An Historical Romance 1966, Dreaming of Babylon: A Private Eye Novel 1942, The Hawkline Monster: A Gothic Western, Rommel Drives on Deep into Egypt, A Confederate General from Big Sur, So the Wind Won't Blow It All Away, An Unfortunate Woman: A Journey, Willard and His Bowling Trophies: A Perverse Mystery, In Watermelon Sugar, Please Plant This Book, The Tokyo-Montana Express, Sombrero Fallout: A Japanese Novel, The Galilee Hitch-Hiker, Loading Mercury with a Pitchfork, Trout Fishing in America, Revenge of the Lawn"
P1,author,19810,few,Q4,What books have Steven Saylor written?,"Raiders of the Nile, Rubicon (Roma Sub Rosa), Roman Blood, Roma (novel), Last Seen in Massilia, A Murder on the Appian Way, The Seven Wonders (Roma Sub Rosa), The Judgment of Caesar, Empire (Saylor novel), The Triumph of Caesar, A Gladiator Dies Only Once, Catilina's Riddle, Arms of Nemesis, The Venus Throw, The House of the Vestals, A Mist of Prophecies, Roma Sub Rosa"
P1,author,19810,few,Q4,What books have F. Scott Fitzgerald written?,"The Love of the Last Tycoon, This Side of Paradise, The Crack-Up, The Diamond as Big as the Ritz, Tender Is the Night, The Beautiful and Damned, The Great Gatsby"
P1,author,19810,few,Q4,What books have Alan Moore written?,"Unearthing, Voice of the Fire, The Mirror of Love"
P1,author,19810,few,Q4,What books have Rainer Maria Rilke written?,"Duino Elegies, Sonnets to Orpheus, The Love and Death of Cornet Christopher Rilke, New Poems, Letters to a Young Poet, The Book of Hours, The Notebooks of Malte Laurids Brigge"
P1,author,19810,few,Q4,What books have C. J. Cherryh written?,"Hunter of Worlds, Regenesis (novel), Tripoint (novel), The Dreamstone (novel), Faery in Shadow, Cloud's Rider, Brothers of Earth, The Paladin, Glass and Amber, Yvgenie, Rider at the Gate, Hestia (novel), Fires of Azeroth, Cuckoo's Egg, Chernevog, Downbelow Station, Serpent's Reach, Exile's Gate, Ealdwood, The Goblin Mirror, Merchanter's Luck, Well of Shiuan, Gate of Ivrel, The Gene Wars universe, Rimrunners, Finity's End, Rusalka (book), The Tree of Swords and Jewels, Cyteen, Forty Thousand in Gehenna, The Brothers (novella), Devil to the Belt, The Collected Short Fiction of C. J. Cherryh, Alternate Realities (Cherryh)"
P1,author,19810,few,Q4,What books have Darren Shan written?,"Wolf Island (novel), The Vampire's Assistant, Bec (novel), Demon Apocalypse, Allies of the Night, Hunters of the Dusk, The Lake of Souls, Tunnels of Blood, Slawter, Death's Shadow (novel), Sons of Destiny, Hell's Horizon (novel), Vampire Rites, Procession of the Dead (novel), The Vampire Prince, Killers of the Dawn, Lord of the Shadows, Cirque du Freak, Blood Beast, Lord Loss, Trials of Death, Demon Thief"
